entry_dt,exit_dt,direction,pnl,hit_type,candles_held,mfe,mae,atr,tp,sl,be_triggered,book_imbalance
2026-03-30 18:20:00,2026-03-31 09:00:00,SELL,-200,SL,1,0.0,2845.0,177.14285714285714,142,200,False,0.0
2026-04-02 17:55:00,2026-04-02 18:20:00,SELL,-200,SL,5,110.0,200.0,178.21428571428572,143,200,False,0.0
2026-04-09 09:00:00,2026-04-09 09:05:00,SELL,-200,SL,1,0.0,935.0,183.21428571428572,147,200,False,0.0
2026-04-14 15:25:00,2026-04-14 15:30:00,SELL,-200,SL,1,0.0,230.0,174.64285714285714,140,200,False,0.0
2026-04-15 16:35:00,2026-04-15 16:40:00,SELL,145,TP,1,260.0,0.0,179.64285714285714,144,200,True,0.0
2026-04-16 15:30:00,2026-04-16 15:40:00,SELL,15,SL,2,205.0,95.0,177.5,142,200,True,0.0
2026-04-17 15:15:00,2026-04-17 15:45:00,SELL,155,TP,6,320.0,140.0,191.07142857142858,153,200,True,0.0
2026-04-20 15:45:00,2026-04-20 16:10:00,SELL,-200,SL,5,55.0,260.0,157.85714285714286,126,200,False,0.0
2026-04-22 15:30:00,2026-04-22 15:45:00,SELL,140,TP,3,160.0,65.0,172.5,138,200,False,0.0
2026-04-24 14:10:00,2026-04-24 14:35:00,SELL,-200,SL,5,105.0,225.0,166.07142857142858,133,200,False,0.0
2026-04-24 15:25:00,2026-04-24 15:30:00,SELL,-200,SL,1,0.0,325.0,153.21428571428572,123,200,False,0.0
2026-04-28 15:15:00,2026-04-28 15:20:00,SELL,-200,SL,1,0.0,340.0,158.21428571428572,127,200,False,0.0
