entry_dt,exit_dt,direction,pnl,hit_type,candles_held,mfe,mae,atr,tp,sl,be_triggered,book_imbalance
2026-04-28 16:20:00,2026-04-28 16:45:00,SELL,-200,SL,5,25.0,245.0,130.0,325,200,False,0.0
2026-04-28 16:30:00,2026-04-28 17:45:00,SELL,-45,SL,15,70.0,195.0,121.07142857142857,303,200,False,0.0
2026-04-29 13:35:00,2026-04-29 14:35:00,SELL,150,TP,12,335.0,115.0,197.85714285714286,495,200,True,0.0
2026-04-29 14:05:00,2026-04-29 14:45:00,SELL,10,SL,8,335.0,105.0,150.35714285714286,376,200,True,0.0
2026-04-29 14:15:00,2026-04-29 14:35:00,SELL,340,TP,4,340.0,100.0,135.71428571428572,339,200,True,0.0
2026-04-29 14:25:00,2026-04-29 14:45:00,SELL,25,SL,4,310.0,110.0,135.0,338,200,True,0.0
2026-04-29 14:35:00,2026-04-29 14:45:00,SELL,10,SL,2,235.0,85.0,136.07142857142858,340,200,True,0.0
2026-04-29 14:45:00,2026-04-29 15:00:00,SELL,-110,SL,3,295.0,170.0,145.71428571428572,364,200,True,0.0
2026-04-29 14:55:00,2026-04-29 15:00:00,SELL,-15,SL,1,390.0,40.0,147.85714285714286,370,200,True,0.0
2026-04-29 15:05:00,2026-04-29 15:15:00,SELL,5,SL,2,270.0,30.0,170.71428571428572,427,200,True,0.0
2026-04-29 15:15:00,2026-04-29 15:20:00,SELL,-200,SL,1,0.0,235.0,184.64285714285714,462,200,False,0.0
2026-04-29 15:25:00,2026-04-29 15:35:00,SELL,15,SL,2,370.0,55.0,198.92857142857142,497,200,True,0.0
2026-04-29 16:50:00,2026-04-29 17:00:00,SELL,-200,SL,2,25.0,205.0,196.07142857142858,490,200,False,0.0
2026-04-29 17:00:00,2026-04-29 17:35:00,SELL,465,TP,7,525.0,180.0,185.35714285714286,463,200,True,0.0
2026-04-29 17:10:00,2026-04-29 17:35:00,SELL,465,TP,5,485.0,0.0,185.0,462,200,True,0.0
2026-04-29 17:20:00,2026-04-29 18:05:00,SELL,490,TP,9,490.0,35.0,195.71428571428572,489,200,True,0.0
2026-04-29 17:30:00,2026-04-29 18:05:00,SELL,475,TP,7,480.0,0.0,184.64285714285714,462,200,True,0.0
2026-04-29 17:40:00,2026-04-29 18:30:00,SELL,0,SL,9,395.0,100.0,194.64285714285714,487,200,True,0.0
2026-04-29 17:50:00,2026-04-29 18:30:00,SELL,0,SL,7,420.0,35.0,169.64285714285714,424,200,True,0.0
2026-04-29 18:00:00,2026-04-29 18:30:00,SELL,0,SL,5,390.0,0.0,158.21428571428572,396,200,True,0.0
2026-04-29 18:10:00,2026-04-29 18:20:00,SELL,10,SL,2,200.0,15.0,161.07142857142858,403,200,True,0.0
2026-04-29 18:20:00,2026-04-29 18:30:00,SELL,0,SL,1,145.0,0.0,148.21428571428572,371,200,False,0.0
