entry_dt,exit_dt,direction,pnl,hit_type,candles_held,mfe,mae,atr,tp,sl,be_triggered,book_imbalance
2026-03-30 18:20:00,2026-03-31 09:00:00,SELL,-200,SL,1,0.0,2845.0,177.14285714285714,142,200,False,0.0
2026-04-01 15:00:00,2026-04-01 15:05:00,SELL,315,TP,1,460.0,0.0,187.5,150,200,True,0.0
2026-04-01 18:00:00,2026-04-01 18:05:00,SELL,-200,SL,1,0.0,285.0,191.78571428571428,153,200,False,0.0
2026-04-02 17:50:00,2026-04-02 18:20:00,SELL,-200,SL,6,100.0,210.0,198.21428571428572,159,200,False,0.0
2026-04-06 17:50:00,2026-04-07 09:00:00,SELL,805,TP,7,835.0,160.0,150.0,120,200,True,0.0
2026-04-10 14:30:00,2026-04-10 14:40:00,SELL,-200,SL,2,0.0,215.0,182.85714285714286,146,200,False,0.0
2026-04-14 15:25:00,2026-04-14 15:30:00,SELL,-200,SL,1,0.0,230.0,174.64285714285714,140,200,False,0.0
2026-04-14 15:55:00,2026-04-14 16:00:00,SELL,-200,SL,1,0.0,335.0,172.14285714285714,138,200,False,0.0
2026-04-15 14:40:00,2026-04-15 14:45:00,SELL,-60,SL,1,205.0,80.0,173.92857142857142,139,200,True,0.0
2026-04-15 14:50:00,2026-04-15 14:55:00,SELL,-200,SL,1,0.0,275.0,184.28571428571428,147,200,False,0.0
2026-04-15 16:35:00,2026-04-15 16:40:00,SELL,145,TP,1,260.0,0.0,179.64285714285714,144,200,True,0.0
2026-04-16 16:00:00,2026-04-16 16:15:00,SELL,-200,SL,3,10.0,280.0,179.64285714285714,144,200,False,0.0
2026-04-17 15:10:00,2026-04-17 15:15:00,SELL,150,TP,1,175.0,0.0,186.07142857142858,149,200,False,0.0
2026-04-17 15:20:00,2026-04-17 15:40:00,SELL,150,TP,4,195.0,85.0,175.71428571428572,141,200,False,0.0
2026-04-20 15:45:00,2026-04-20 16:10:00,SELL,-200,SL,5,55.0,260.0,157.85714285714286,126,200,False,0.0
2026-04-22 15:30:00,2026-04-22 15:45:00,SELL,140,TP,3,160.0,65.0,172.5,138,200,False,0.0
2026-04-22 15:40:00,2026-04-22 15:45:00,SELL,140,TP,1,165.0,30.0,167.14285714285714,134,200,False,0.0
2026-04-22 15:50:00,2026-04-22 16:00:00,SELL,-80,SL,2,245.0,100.0,157.14285714285714,126,200,True,0.0
2026-04-22 16:05:00,2026-04-22 16:15:00,SELL,-200,SL,2,50.0,230.0,157.14285714285714,126,200,False,0.0
2026-04-23 17:15:00,2026-04-23 17:50:00,SELL,170,TP,7,205.0,105.0,185.0,148,200,True,0.0
2026-04-24 14:10:00,2026-04-24 14:35:00,SELL,-200,SL,5,105.0,225.0,166.07142857142858,133,200,False,0.0
2026-04-24 14:20:00,2026-04-24 14:40:00,SELL,-200,SL,4,15.0,250.0,153.92857142857142,123,200,False,0.0
2026-04-27 14:20:00,2026-04-27 14:25:00,SELL,-200,SL,1,0.0,320.0,155.0,124,200,False,0.0
2026-04-28 15:15:00,2026-04-28 15:20:00,SELL,-200,SL,1,0.0,340.0,158.21428571428572,127,200,False,0.0
2026-04-29 13:35:00,2026-04-29 14:15:00,SELL,50,TP,8,90.0,115.0,197.85714285714286,158,200,False,0.0
2026-04-29 15:15:00,2026-04-29 15:20:00,SELL,-200,SL,1,0.0,235.0,184.64285714285714,148,200,False,0.0
2026-04-29 16:50:00,2026-04-29 17:00:00,SELL,-200,SL,2,25.0,205.0,196.07142857142858,157,200,False,0.0
2026-04-29 17:35:00,2026-04-29 17:55:00,SELL,155,TP,4,175.0,0.0,187.14285714285714,150,200,False,0.0
2026-04-29 18:05:00,2026-04-29 18:10:00,SELL,135,TP,1,145.0,0.0,158.92857142857142,127,200,False,0.0
